id_tweet,text,task1,anio
6438,"No estamos todas, falta María Isabel y miles de mujeres más, ellas deberían estar aquí, esperando a celebrar navidad con su familia y amigos, no siendo un número más en lista de feminicidios. Hay que hacer justicia por todas las que no estan",sexist,2021
6439,Que ganas de violar las defensas de tu corazón y follarmelo,sexist,2021
6440,"Macarrona, parecía una modosita pero ha sacado el fascismo que le ha inculcado sus machos en su vida, ser mujer sumisa.",sexist,2021
6441,me recuerda a cuando se ponen a joder a las feministas o kpopers por weas que dicenes repetitivo,sexist,2021
6442,"que berretines usas hno, pareces un nenito de 12 años insultando x tw, ""TU MAMA ES UNA PUTA DE MIERDA"" te falto decir para quedar más virgen todavía",non-sexist,2021
6443,El gobierno no tiene nada que ver.Son los padres (madres y padres) los que deben educar a sus hijos para que respeten a las mujeres y a sus hijas para que se hagan respetar.,sexist,2021
6444,"Cómo amo cuando una mujer sube una foto toda diosa, hermosa, empoderada, diva.Mujeres, simplemente son lo mejor que existe",sexist,2021
6445,Lo que mas odio de venir a lo de mi.abuelo es que los onvres inutiles de la familia se sientan y las mujeres tienen que servirle y estar pendiente de lo que ellos necesiten. Ya le aviso a mi futuro marido que ni en 3 vidas voy a servirle a un onvre. Nambrena,sexist,2021
6446,No te dan los ovarios para ir a Damasco y explicarles como deberían vivir las mujeres y la falta de derechos que tienen allí? Feminismo de cartón,sexist,2021
6447,"El masculinismo es la lucha para el reconocimiento de que los hombres también sienten miedo, dolor y tristeza.Una vez una mujer me llegó a decir que los hombres no parecemos humanos. Parecemos máquinas o rocas. Y eso tiene un nombre y es misandria.",sexist,2021
6448,"La mayoría de las mujeres quieren ser esposas y madres y por lo tanto no pueden ser abogadas, pues llevar una vida de abogados les impide realizar labores domésticas. Esa fue la conclusión Bradley el juez del caso. Este argumento parece correcto y razonable para 1873.",sexist,2021
6449,"Sonará duro, pero cuando la mujer crece sumisa pensando q el hombre es el q provee o por el hombre dependen, pasan estas cosas. No me gusta hablar mucho del tema xq es polémico. Pero yo soy de las q puede vivir muy bien con o sin hombre.",sexist,2021
6450,"No me extraña que los documentales de Nat Geo más votados del 2020 sean los de ""Tesoros de la Antigüedad"" de Bettany Hughes. Los dos misiles Pershing que calza parece que van a salir disparados de un momento a otro. Recuerdo cuando empezó, era súper-atractiva.",non-sexist,2021
6451,Hay está pa que acepto salir con el otra ves .... No estoy justificando pero las mujeres despues de varias cascadas es que salen a denunciar ....tenían que hacerlo desde la primera,sexist,2021
6452,como una niña,non-sexist,2021
6453,"En tu gobierno hubieron más de 1,000 denuncias por violación o intento en las escuelas públicas, los mismos que fueron solapado por tu gobierno ya que uno de los casos era por el papá de jorge Glas",sexist,2021
6454,El hombre debe hacer de todo en una casa viven mas personas q la esposa no es su obligacion si hablamos de obligaciones los hombres son unos .... mejor ni te digo y no todos,sexist,2021
6455,"Me refiero que con el manspreading estamos apretujadas. Las personas con coño cruzamos las piernas para masturbarnos. Al estar apretujadas cruzamos las piernas. No quiere decir que en el transporte público nos masturbemos sin parar, simplemente que puede tener relación.",non-sexist,2021
6456,"Siempre detrás del manto de las mejores causas —hoy toca el feminismo—, La Reacción intenta hacer pasar por ofensa y daño a la moral lo que en realidad es el coraje y el odio. No soportan un gobierno popular entregando resultados. Son unos hipócritas. Y ya se van.",sexist,2021
6457,"Pero si lo quiere abortar es porque claramente no lo considera hijo y no podes obligarla a quererlo tener ni sabes las razones,ni hablar de los casos de violación.. el aborto no es una recomendación,es una opción por más que no te guste",non-sexist,2021
6458,Que cuando se case será embarazada o con un hijo pero estando segura que es el hombre de su vida,sexist,2021
6459,Si nadie hiciera nada no tendrían tendrían derecho a voto. Estamos muchos más avanzado en estos temas que en otros lugares del mundo. En telegram hay varios canales de otros lugares donde las mujeres son abusadas o torturadas.,sexist,2021
6460,¿Cómo se llamaba eso de espatarrarse que tanto le molestaba a la ministra Irene Montero?¿Manspreading?,non-sexist,2021
6461,"Vuestros padres tmbn eran pibones de jovenes?? Mi madre era (y es) una diosa acho, vaya curvas y vaya culo guarra",sexist,2021
6462,En chile hay muchos monos. Las generaciones mas chicas se irían aun mas a la mierda de lo que ya estan,non-sexist,2021
6463,"Te creaste este Twitter para puro dejar mal a las feministas no? Que el asesino sea mexicano no tiene nada que ver. El asesino de fernanda maciel era chileno, el de ambar igual. El problema no es su nacionalidad, si no lo enfermos que estan.",sexist,2021
6464,"Esa verga tuya se vería deliciosa dentro de mi culo y saldría un mega video juntos ! ,",non-sexist,2021
6465,"Se busca feriado disponible para instaurar el “Día internacional del hombre que no viola, maltrata ni mata mujeres”. Serán 24 hrs de homenajes y agradecimientos por su esfuerzo constante, con el hashtag oficial NotAllMen (?)",sexist,2021
6466,"Aunque la mona se vista de seda mona se queda , será hombre de mentalidad aunque cambio su cuerpo , menos sus geniales para ser hombre de verdad necesita un pene y no vagina respeto su orientación y lo admiro/a .",non-sexist,2021
6467,SOÑÉ QUE UN PAVO CON EL QUE IBA A LA ESO ME HACIA MANSPLAINING????? PERO ESTÁBAMOS EN UN POSTAPOCALIPSIS EN EL FUTURO ESTOY HARTA,non-sexist,2021
6468,Estás describiendo a mi mujer al volante.,non-sexist,2021
6469,Necesito más pistas.Hace denuncias por acoso sexual que son falsas?Le gustaría azotar a mujeres hasta hacerlas sangrar?Enchufa a sus querindongas?Le pone ministerio a su barragana?....,sexist,2021
6470,Roy Keane una nenaza a tu lado,sexist,2021
6471,Ese es de una nenaza esto si es un látigo,sexist,2021
6472,"¿Eres de esos CRETINOS a los que todas las mujeres rehuyen porque están HASTA LOS MISMÍSIMOS OVARIOS de tus comentarios de MACHISTA y, sin embargo, no aciertas a entender por qué? ¿Te parecemos todas unas exageradas histéricas? Léete este hilo.",sexist,2021
6473,"No se confunda, el ""marimacho"" es despectivo, existes mujeres machístas, pero en ningún caso marimachos.",sexist,2021
6474,"Y las violaciones es culpa de que la mujer no sea libre????los pederastas también hay de niños eeeeee y los feminicidios no existen, porque un hombre no mata a una mujer por ser mujer, si no por ser su pareja",sexist,2021
6475,mUJER SUMISA,sexist,2021
6476,"Dale cadera, casada y soltera, que sude la pera, viciosa atractiva",sexist,2021
6477,"Me pregunto quá pasaría si, dadas las facilidadaes de España para el cambio de sexo, muchos hombres nos decláraramos mujeres. Les tumbaríamos toda su mierda feminazi y de género",sexist,2021
6478,Mal jajajaj medio que eso más que una interpretación pornografica fue un intento de violación.,sexist,2021
6479,"Awww los corruptos miserables defendiéndose entre sí, aunque sean pederastas, misóginos y criminales, la escoria mexicana unida",sexist,2021
6480,"El feminismo es anti sexismo, no anti hombres",non-sexist,2021
6481,No te dan los huevos para decirme gorda,non-sexist,2021
6482,"Bueno, amigx , eso va a ser así siempre , ya sabes el dicho tiran más dos tetas que dos carretas , si eres mujer siempre tendrás preferencia pero bueno también te digo , no te des por vencidx además de que ni necesariamente debe ser sexrol mira yo , ando en un fandom y esoty dptm",sexist,2021
6483,"Felicitaciones . Yo hace dos años y medio empecé a publicar versículos todos los días para alejar a mujeres que no buscarán tener una relación santa. La carne es muy débil, necesitamos protegernos de las tentaciones.",non-sexist,2021
6484,"su trabajo de torturadores, igual que decir que te has deconstruido el machismo pero que quieres una mujer florero que adorne tú figura de macho.Según el Manual diagnóstico de los Trastornos Cuerdistas DSC tienen una enfermedad de SepiafreniaSíntomas: –Profesional PSI progre",sexist,2021
6485,"""Mujer sexualmente libre y empoderada"" = ¡Oye la mina puuuuuta! Neolengua.",sexist,2021
6486,"En realidad, el verdadero objetivo del feminismo es la igualdad y equidad de género para hombres y mujeres, haciendo que estás últimas cumplan los mismos objetivos que sus hermanos masculinos. Esa lucha que mencionas debería de ser por todos y la lucha sería contra las+",non-sexist,2021
6487,"Mujer empoderada s.XXI= cargar con todos los preparativos de todos los eventos familiares, ir guapísima y controlar los kilos de más.Eso nos meten por los ojos y eso quieren que seamos",sexist,2021
6488,"wismichu sera subnormal pero los argentinos son unos lloricas e incluso mas subnormales que el por amenazar de muerte a una persona que ha hecho un chiste de alguien que lo unico que hizo en su vida es jugar al futbol, drogarse, pegar a mujeres y meterle gol a un niño sin piernas",sexist,2021
6489,"Hay dos tipos de mujeres: las que no saben de astrología y las que creen que por ser mujeres saben de astrología. La diferencia es que las primeras te creerán lo que les digas si les gustaste. Y las segundas, también.",sexist,2021
6490,"Y lo mas complicado de entender es que las mujeres crisitianas saben bueno si leyeron la biblia, que ellas sufren al parir y sangran por pago de penitencia del pecado original q ellas incentivaron a adam a pecar q loco no",sexist,2021
6491,"Algún día la gente dejará de meterse. Hace 15 años que soy viuda. Un día, caminando con una de mis nietas un vecino me preguntó (adelante de la nena y sin filtro): ""¿Sos frigida, por qué no formaste pareja nuevamente?"" ... Así es, todos tenemos que vivir dando explicaciones.",sexist,2021
6492,estaba jodiendo con mis mutuals lagartona,non-sexist,2021
6493,Este es guapísimo ...mgtow,non-sexist,2021
6494,"Me pregunto cuando va a entender la gente que las mujeres trans y las mujeres tienen distintos tipos de lucha porque unas son oprimidas en base a su sexo y las otras son discriminadas en base a su identidad de género, SUSPIRO.",non-sexist,2021
6495,"Omg usar terfa asquerosa como insulto, eres igual a todos los hombres (no me sorprende tienes pito) q le dicen puras pinches cosas misóginas a las mujeres antes de asesinarlas macho asqueroso",sexist,2021
6496,"Esta mañana le pregunté a una tal provida, que estaba muy activa en ese momento, que si la violaban tres haitianos y salía embarazada, que daba a luz su criatura y resolvió el problema bloqueándome",sexist,2021
6497,Es coherente jajajaja xd Las sufraguistas (Feministas de antes para los pendejos) solo veían por los derechos de las mujeres burguesas,sexist,2021
6498,"Nadir está hablando de ideologías, hay que ser muy obtuso para llamar “ideologia” a las leyes con perspectiva de género para detener la violencia contra las mujeres y las conductas machistas; no tiene nada que ver una ideología, a menos q creas q el machismo es una ideologia",non-sexist,2021
6499,Es sencillo es o estás con nosotras o estás en nuestra contra y como ir encontrar del feminismo es pecado capital q mejor q decir q odias a las mujeres y al Yo si q le tengo 50% odio al feminismo y como no te imaginas y justificado por el daño q nos está haciendo al hombre,sexist,2021
6501,Cuando no ha empezado la cena familiar y ya anda tu tía criticando te que pareces una puta,sexist,2021
6503,de una puta vez?Eso sólo conseguirá que nos mantenga más tiempo encerradas+-¿Pero que dices? Intento que me deje libre. Pareces tonta. Llevo mucho de valor encima-El guardián se levantó y tendió la mano.Una de las hembras soltó todo lo que llevaba encima.-¿Lo ves?Ahora,non-sexist,2021
6504,"Es cuando la época esas que mancillaban el honor pero no el nuestro el de ellos, hermanos, maridos, padres o cuando las guerras se atacan a las mujeres y niñxs como daño al ejercito o pais opuesto...porque en la hist. se nos ha visto comos propiedad de..",sexist,2021
6505,"Criada solo por su madre, una mujer independiente, Fini experimentó un estilo de vida libre y bohemia. De espíritu profundamente rebelde, desde muy joven desarrolló una fascinación por el dibujo como herramienta para comprender el mundo que la rodeaba.",non-sexist,2021
6506,"YoNoMeVacuno no mamen desconfían en la vacuna, pero creen con su yositecreo a una morra que su única fuente es un hilo de twitter, tengan tantita madre progres.",sexist,2021
6507,"No es que se ""perdieron las ganas"", es que el famoso progresismo se está encargando de modificar en favor sabe de qué o de quién todos los aspectos de la convivencia entre hombres y mujeres. Hoy se ven los efectos de esa ""distorsión"" en los roles.",sexist,2021
6508,Feminismo o hembrismo???Machismo o masculismo???,non-sexist,2021
6509,"Los hombres tenemos que salir con una concreta TuCuerpoMibolsillo por una ley para que los hombres no seamos obligados a ser padres, y ser los únicos responsables ante la ley, por una decisión de la mujer. Decisión =responsabilidad",sexist,2021
6510,y cuando las zorras van a hacer un banderazo antes de jugar con las zorras del desierto? no que supuestamente son clásicos el par de weonas?,sexist,2021
